Elapsed Time,Log,RIP Resp,PPG PulseOx1,Heart Rate PulseOx1,Grip Strength Sensor 1,SpO2 PulseOx1,Pulse d(Trace)/dt,Pulse d2(Trace)/dt2,Pulse Rate (BPM),d(Pulse Rate)/dt (BPMPM),Pulse Interval (ms),Pulse RMSSD (ms),Pulse SDNN (BPM),Pulse P50 (%),Pulse Live Residual
626.452, ,-0.1875,79.13695,49,519.6806,99,-0.0024414063,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.13695
626.45605, ,-0.1875,79.13695,49,519.6806,99,-0.0024414063,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.13695
626.46, ,-0.1875,79.13695,49,519.6806,99,-0.0024414063,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.13695
626.46405, ,-0.1875,79.13695,49,519.6806,99,-0.0024414063,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.13695
626.468, ,-0.1875,79.13939,49,519.6806,99,0.0024414063,0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.13939
626.47205, ,-0.1875,79.13939,49,519.6806,99,0.0024414063,0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.13939
626.476, ,-0.1875,79.13939,49,519.6806,99,0.0024414063,0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.13939
626.48004, ,-0.1875,79.14183,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.14183
626.484, ,-0.1875,79.14183,49,519.8947,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.14183
626.48804, ,-0.1875,79.14183,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.14183
626.492, ,-0.1875,79.14183,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.14183
626.49603, ,-0.1875,79.14427,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.14427
626.5, ,-0.1875,79.14427,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.14427
626.504, ,-0.1875,79.14427,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.14427
626.50806, ,-0.1875,79.14671,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.14671
626.512, ,-0.1875,79.14671,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.14671
626.51605, ,-0.1875,79.14671,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.14671
626.52, ,-0.1875,79.149155,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.149155
626.52405, ,-0.1875,79.149155,49,519.4665,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.149155
626.528, ,-0.1875,79.149155,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.149155
626.53204, ,-0.1875,79.151596,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.151596
626.536, ,-0.1875,79.151596,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.151596
626.54004, ,-0.1875,79.151596,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.151596
626.544, ,-0.1875,79.151596,49,519.6806,99,0.0024414063,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.151596
626.54803, ,-0.1875,79.15648,49,519.6806,99,0.0048828125,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.15648
626.552, ,-0.1875,79.15648,49,519.6806,99,0.0048828125,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.15648
626.556, ,-0.1875,79.15648,49,519.6806,99,0.0048828125,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.15648
626.56006, ,-0.1875,79.15892,49,519.6806,99,0.0024414063,-0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.15892
626.564, ,-0.1875,79.15892,49,519.6806,99,0.0024414063,-0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.15892
626.56805, ,-0.1875,79.15892,49,519.8947,99,0.0024414063,-0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.15892
626.572, ,-0.1875,79.1638,49,519.6806,99,0.0048828125,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.1638
626.57605, ,-0.1875,79.1638,49,519.6806,99,0.0048828125,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.1638
626.58, ,-0.1875,79.1638,49,519.8947,99,0.0048828125,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.1638
626.58405, ,-0.1875,79.1638,49,519.6806,99,0.0048828125,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.1638
626.588, ,-0.1875,79.168686,49,519.6806,99,0.0048828125,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.168686
626.59204, ,-0.1875,79.168686,49,519.6806,99,0.0048828125,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.168686
626.596, ,-0.1875,79.168686,49,519.4665,99,0.0048828125,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.168686
626.60004, ,-0.1875,79.17357,49,519.6806,99,0.0048828125,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.17357
626.604, ,-0.1875,79.17357,49,519.6806,99,0.0048828125,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.17357
626.60803, ,-0.1875,79.17357,49,519.4665,99,0.0048828125,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.17357
626.612, ,-0.1875,79.17845,49,519.4665,99,0.0048828125,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.17845
626.616, ,-0.1875,79.17845,49,519.6806,99,0.0048828125,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.17845
626.62006, ,-0.1875,79.17845,49,519.6806,99,0.0048828125,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.17845
626.624, ,-0.1875,79.17845,49,519.6806,99,0.0048828125,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.17845
626.62805, ,-0.1875,79.18822,49,519.6806,99,0.009765625,0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.18822
626.632, ,-0.1875,79.18822,49,519.6806,99,0.009765625,0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.18822
626.63605, ,-0.1875,79.18822,49,519.4665,99,0.009765625,0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.18822
626.64, ,-0.1875,79.19798,49,519.6806,99,0.009765625,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.19798
626.64404, ,-0.1875,79.19798,49,519.6806,99,0.009765625,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.19798
626.648, ,-0.1875,79.19798,49,519.6806,99,0.009765625,0,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.19798
626.65204, ,-0.1875,79.21507,49,519.8947,99,0.017089844,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.21507
626.656, ,-0.1875,79.21507,49,519.6806,99,0.017089844,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.21507
626.66003, ,-0.1875,79.21507,49,519.6806,99,0.017089844,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.21507
626.664, ,-0.1875,79.21507,49,519.6806,99,0.017089844,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.21507
626.668, ,-0.1875,79.23949,49,519.4665,99,0.024414063,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.23949
626.67206, ,-0.1875,79.23949,49,519.6806,99,0.024414063,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.23949
626.676, ,-0.1875,79.23949,49,519.8947,99,0.024414063,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.23949
626.68005, ,-0.1875,79.26879,49,519.6806,99,0.029304504,0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.26879
626.684, ,-0.1875,79.26879,49,519.6806,99,0.029304504,0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.26879
626.68805, ,-0.1875,79.26879,49,519.6806,99,0.029304504,0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.26879
626.692, ,-0.1875,79.30053,49,519.6806,99,0.03173828,0.0024261475,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.30053
626.69604, ,-0.1875,79.30053,49,519.6806,99,0.03173828,0.0024261475,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.30053
626.7, ,-0.1875,79.30053,49,519.6806,99,0.03173828,0.0024261475,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.30053
626.70404, ,-0.1875,79.30053,49,519.6806,99,0.03173828,0.0024261475,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.30053
626.708, ,-0.1875,79.327385,49,519.4665,99,0.026855469,-0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.327385
626.71204, ,-0.1875,79.327385,49,519.6806,99,0.026855469,-0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.327385
626.716, ,-0.1875,79.327385,49,519.6806,99,0.026855469,-0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.327385
626.72003, ,-0.1875,79.34936,49,519.6806,99,0.021972656,-0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.34936
626.72406, ,-0.1875,79.34936,49,519.6806,99,0.021972656,-0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.34936
626.728, ,-0.1875,79.34936,49,519.4665,99,0.021972656,-0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.34936
626.73206, ,-0.1875,79.364006,49,519.8947,99,0.0146484375,-0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.364006
626.736, ,-0.1875,79.364006,49,519.6806,99,0.0146484375,-0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.364006
626.74005, ,-0.1875,79.364006,49,519.6806,99,0.0146484375,-0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.364006
626.744, ,-0.1875,79.364006,49,519.6806,99,0.0146484375,-0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.364006
626.74805, ,-0.1875,79.38598,49,519.6806,99,0.021972656,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.38598
626.752, ,-0.1875,79.38598,49,519.8947,99,0.021972656,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.38598
626.75604, ,-0.1875,79.38598,49,519.6806,99,0.021972656,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.38598
626.76, ,-0.1875,79.432365,49,519.6806,99,0.04638672,0.024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.432365
626.76404, ,-0.1875,79.432365,49,519.6806,99,0.04638672,0.024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.432365
626.768, ,-0.1875,79.432365,49,519.6806,99,0.04638672,0.024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.432365
626.77203, ,-0.1875,79.534904,49,519.8947,99,0.10253906,0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.534904
626.776, ,-0.1875,79.534904,49,519.6806,99,0.10253906,0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.534904
626.78, ,-0.1875,79.534904,49,519.4665,99,0.10253906,0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.534904
626.78406, ,-0.1875,79.534904,49,519.6806,99,0.10253906,0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.534904
626.788, ,-0.1875,79.708244,49,519.6806,99,0.17333984,0.07080078,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.708244
626.79205, ,-0.1875,79.708244,49,519.6806,99,0.17333984,0.07080078,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.708244
626.796, ,-0.1875,79.708244,49,519.4665,99,0.17333984,0.07080078,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.708244
626.80005, ,-0.1875,79.94995,49,519.8947,99,0.24170685,0.068374634,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.94995
626.804, ,-0.1875,79.94995,49,519.6806,99,0.24170685,0.068374634,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.94995
626.80804, ,-0.1875,79.94995,49,519.6806,99,0.24170685,0.068374634,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,79.94995
626.812, ,-0.1875,80.235596,49,519.6806,99,0.28564453,0.043945313,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.235596
626.81604, ,-0.1875,80.235596,49,519.6806,99,0.28564453,0.043945313,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.235596
626.82, ,-0.1875,80.235596,49,519.8947,99,0.28564453,0.043945313,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.235596
626.82404, ,-0.1875,80.235596,49,519.6806,99,0.28564453,0.043945313,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.235596
626.828, ,-0.1875,80.533455,49,519.6806,99,0.2978592,0.012207031,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.533455
626.83203, ,-0.1875,80.533455,49,519.6806,99,0.2978592,0.012207031,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.533455
626.83606, ,-0.1875,80.533455,49,519.4665,99,0.2978592,0.012207031,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.533455
626.84, ,-0.1875,80.8069,49,519.6806,99,0.27344513,-0.024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.8069
626.84406, ,-0.1875,80.8069,49,519.6806,99,0.27344513,-0.024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.8069
626.848, ,-0.1875,80.8069,49,519.6806,99,0.27344513,-0.024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.8069
626.85205, ,-0.1875,81.024185,49,519.6806,99,0.21728516,-0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.024185
626.856, ,-0.1875,81.024185,49,519.6806,99,0.21728516,-0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.024185
626.86005, ,-0.1875,81.024185,49,519.6806,99,0.21728516,-0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.024185
626.864, ,-0.1875,81.024185,49,519.6806,99,0.21728516,-0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.024185
626.86804, ,-0.1875,81.17799,49,519.6806,99,0.1538086,-0.06347656,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.17799
626.872, ,-0.1875,81.17799,49,519.6806,99,0.1538086,-0.06347656,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.17799
626.87604, ,-0.1875,81.17799,49,519.6806,99,0.1538086,-0.06347656,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.17799
626.88, ,-0.1875,81.27566,49,519.6806,99,0.09766388,-0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.27566
626.88403, ,-0.1875,81.27566,49,519.6806,99,0.09766388,-0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.27566
626.888, ,-0.1875,81.27566,49,519.6806,99,0.09766388,-0.056152344,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.27566
626.892, ,-0.1875,81.34402,49,519.6806,99,0.068359375,-0.029312134,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.34402
626.89606, ,-0.1875,81.34402,49,519.6806,99,0.068359375,-0.029312134,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.34402
626.9, ,-0.1875,81.34402,49,519.6806,99,0.068359375,-0.029312134,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.34402
626.90405, ,-0.1875,81.34402,49,519.8947,99,0.068359375,-0.029312134,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.34402
626.908, ,-0.1875,81.3904,49,519.6806,99,0.04638672,-0.021972656,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.3904
626.91205, ,-0.1875,81.3904,49,519.6806,99,0.04638672,-0.021972656,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.3904
626.916, ,-0.1875,81.3904,49,519.6806,99,0.04638672,-0.021972656,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.3904
626.92004, ,-0.1875,81.43923,49,519.6806,99,0.048828125,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.43923
626.924, ,-0.1875,81.43923,49,519.6806,99,0.048828125,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.43923
626.92804, ,-0.1875,81.43923,49,519.6806,99,0.048828125,0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.43923
626.932, ,-0.1875,81.497826,49,519.8947,99,0.05859375,0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.497826
626.93604, ,-0.1875,81.497826,49,519.8947,99,0.05859375,0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.497826
626.94, ,-0.1875,81.497826,49,519.8947,99,0.05859375,0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.497826
626.94403, ,-0.1875,81.497826,49,519.6806,99,0.05859375,0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.497826
626.94806, ,-0.1875,81.56863,49,519.6806,99,0.07080078,0.012207031,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.56863
626.952, ,-0.1875,81.56863,49,519.6806,99,0.07080078,0.012207031,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.56863
626.95605, ,-0.1875,81.56863,49,519.6806,99,0.07080078,0.012207031,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.56863
626.96, ,-0.1875,81.636986,49,519.6806,99,0.068359375,-0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.636986
626.96405, ,-0.1875,81.636986,49,519.6806,99,0.068359375,-0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.636986
626.968, ,-0.1875,81.636986,49,519.4665,99,0.068359375,-0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.636986
626.97205, ,-0.1875,81.7029,49,519.6806,99,0.06591797,-0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.7029
626.976, ,-0.1875,81.7029,49,519.6806,99,0.06591797,-0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.7029
626.98004, ,-0.1875,81.7029,49,519.6806,99,0.06591797,-0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.7029
626.984, ,-0.1875,81.7029,49,519.6806,99,0.06591797,-0.0024414063,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.7029
626.98804, ,-0.1875,81.75174,49,519.6806,99,0.048835754,-0.017074585,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.75174
626.992, ,-0.1875,81.75174,49,519.8947,99,0.048835754,-0.017074585,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.75174
626.99603, ,-0.1875,81.75174,49,519.6806,99,0.048835754,-0.017074585,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.75174
627, ,-0.1875,81.76883,49,519.6806,99,0.017089844,-0.03173828,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.76883
627.004, ,-0.1875,81.76883,49,519.6806,99,0.017089844,-0.03173828,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.76883
627.00806, ,-0.1875,81.76883,49,519.6806,99,0.017089844,-0.03173828,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.76883
627.012, ,-0.1875,81.75174,49,519.6806,99,-0.017089844,-0.034179688,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.75174
627.01605, ,-0.1875,81.75174,49,519.6806,99,-0.017089844,-0.034179688,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.75174
627.02, ,-0.1875,81.75174,49,519.6806,99,-0.017089844,-0.034179688,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.75174
627.02405, ,-0.1875,81.75174,49,519.4665,99,-0.017089844,-0.034179688,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.75174
627.028, ,-0.1875,81.685814,49,519.8947,99,-0.0659256,-0.048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.685814
627.03204, ,-0.1875,81.685814,49,519.6806,99,-0.0659256,-0.048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.685814
627.036, ,-0.1875,81.685814,49,519.8947,99,-0.0659256,-0.048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.685814
627.04004, ,-0.1875,81.57351,49,519.6806,99,-0.11230469,-0.04637146,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.57351
627.044, ,-0.1875,81.57351,49,519.6806,99,-0.11230469,-0.04637146,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.57351
627.04803, ,-0.1875,81.57351,49,519.6806,99,-0.11230469,-0.04637146,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.57351
627.052, ,-0.1875,81.41482,49,519.6806,99,-0.1586914,-0.04638672,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.41482
627.056, ,-0.1875,81.41482,49,519.6806,99,-0.1586914,-0.04638672,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.41482
627.06006, ,-0.1875,81.41482,49,519.8947,99,-0.1586914,-0.04638672,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.41482
627.064, ,-0.1875,81.41482,49,519.6806,99,-0.1586914,-0.04638672,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.41482
627.06805, ,-0.1875,81.231705,49,519.4665,99,-0.1831131,-0.024429321,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.231705
627.072, ,-0.1875,81.231705,49,519.6806,99,-0.1831131,-0.024429321,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.231705
627.07605, ,-0.1875,81.231705,49,519.6806,99,-0.1831131,-0.024429321,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.231705
627.08, ,-0.1875,81.03883,49,519.6806,99,-0.1928711,-0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.03883
627.08405, ,-0.1875,81.03883,49,519.6806,99,-0.1928711,-0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.03883
627.088, ,-0.1875,81.03883,49,519.6806,99,-0.1928711,-0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,81.03883
627.09204, ,-0.1875,80.85573,49,519.6806,99,-0.18310547,0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.85573
627.096, ,-0.1875,80.85573,49,519.6806,99,-0.18310547,0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.85573
627.10004, ,-0.1875,80.85573,49,519.8947,99,-0.18310547,0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.85573
627.104, ,-0.1875,80.85573,49,519.6806,99,-0.18310547,0.009765625,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.85573
627.10803, ,-0.1875,80.706795,49,519.6806,99,-0.14893341,0.034179688,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.706795
627.112, ,-0.1875,80.706795,49,519.6806,99,-0.14893341,0.034179688,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.706795
627.116, ,-0.1875,80.706795,49,519.6806,99,-0.14893341,0.034179688,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.706795
627.12006, ,-0.1875,80.59449,49,519.6806,99,-0.11230469,0.036636353,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.59449
627.124, ,-0.1875,80.59449,49,519.6806,99,-0.11230469,0.036636353,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.59449
627.12805, ,-0.1875,80.59449,49,519.8947,99,-0.11230469,0.036636353,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.59449
627.132, ,-0.1875,80.59449,49,519.8947,99,-0.11230469,0.036636353,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.59449
627.13605, ,-0.1875,80.516365,49,519.6806,99,-0.078125,0.034179688,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.516365
627.14, ,-0.1875,80.516365,49,519.6806,99,-0.078125,0.034179688,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.516365
627.14404, ,-0.1875,80.516365,49,519.6806,99,-0.078125,0.034179688,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.516365
627.148, ,-0.1875,80.45777,49,519.6806,99,-0.05859375,0.01953125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.45777
627.15204, ,-0.1875,80.45777,49,519.6806,99,-0.05859375,0.01953125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.45777
627.156, ,-0.1875,80.45777,49,519.6806,99,-0.05859375,0.01953125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.45777
627.16003, ,-0.1875,80.4065,49,519.6806,99,-0.05126953,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.4065
627.164, ,-0.1875,80.4065,49,519.6806,99,-0.05126953,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.4065
627.168, ,-0.1875,80.4065,49,519.6806,99,-0.05126953,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.4065
627.17206, ,-0.1875,80.4065,49,519.6806,99,-0.05126953,0.0073242188,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.4065
627.176, ,-0.1875,80.35035,49,519.6806,99,-0.056152344,-0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.35035
627.18005, ,-0.1875,80.35035,49,519.6806,99,-0.056152344,-0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.35035
627.184, ,-0.1875,80.35035,49,519.6806,99,-0.056152344,-0.0048828125,52.229168,69.70791,1253.3334,574.26715,9.808983,55.555557,80.35035
